序号,节点ID,纬度,经度,距离_m,耗时_s,通行次数,置信度
900,10669,23.035683,113.001927,182.3,50.6,1.0,0.0
901,368,23.034045,113.002002,204.3,38.4,99.0,0.819
902,339,23.03426,113.003985,206.7,46.5,99.0,0.758
903,387,23.034294,113.006005,205.6,52.2,97.0,0.749
904,375,23.034226,113.008013,202.9,41.2,96.0,0.814
905,396,23.034019,113.009983,204.7,35.9,87.0,0.786
906,470,23.033698,113.011952,192.5,30.7,61.0,0.761
907,743,23.033341,113.013793,158.6,26.5,15.0,0.661
908,4414,23.033105,113.015321,109.6,30.8,15.0,0.73
909,430,23.032402,113.016073,198.7,38.0,84.0,0.781
910,451,23.031731,113.017873,183.8,33.7,31.0,0.626
911,1795,23.031352,113.019621,124.2,27.9,30.0,0.719
912,500,23.030345,113.020146,185.3,27.8,68.0,0.773
913,569,23.029608,113.021769,150.8,20.5,9.0,0.529
914,5555,23.029191,113.023172,166.3,15.2,9.0,0.508
915,379,23.027857,113.023908,156.3,13.9,15.0,0.559
916,4606,23.027163,113.025236,157.4,19.3,15.0,0.54
917,327,23.025902,113.025934,147.9,26.4,13.0,0.565
918,5315,23.025113,113.027098,157.7,18.0,13.0,0.405
919,309,23.023864,113.027828,172.1,40.7,60.0,0.808
920,1064,23.022447,113.028503,239.0,48.0,6.0,0.547
921,6289,23.020299,113.028415,269.9,61.1,6.0,0.524
922,7203,23.018521,113.03021,335.9,51.6,3.0,0.451
923,6738,23.016303,113.032438,296.5,45.3,4.0,0.476
924,7932,23.014556,113.034627,273.4,45.0,2.0,0.49
925,10335,23.012895,113.036597,178.9,40.4,7.0,0.664
926,190,23.012229,113.038188,155.6,41.1,63.0,0.812
927,1046,23.0114,113.039414,150.8,32.0,59.0,0.86
928,220,23.010268,113.040227,161.5,31.6,67.0,0.869
929,725,23.009456,113.041534,201.2,55.9,6.0,0.0
930,5787,23.009692,113.043483,478.2,122.3,2.0,0.44
931,8425,23.007456,113.047474,500.0,82.2,3.0,0.456
932,6901,23.005376,113.051805,481.9,120.0,1.0,0.405
933,316,23.003427,113.056011,232.9,60.0,3.0,0.405
934,3894,23.002507,113.058054,347.9,60.0,2.0,0.405
935,8220,23.000345,113.060511,365.9,30.0,2.0,0.405
936,7370,22.999886,113.064051,283.3,35.5,6.0,0.416
937,8461,22.99835,113.06626,499.7,30.0,1.0,0.405
938,7025,22.995897,113.070349,273.0,66.3,8.0,0.511
939,7618,22.994186,113.072263,302.0,64.4,8.0,0.512
940,7032,22.992149,113.074214,301.7,90.8,7.0,0.525
941,6157,22.990309,113.076381,308.0,29.4,6.0,0.604
942,3056,22.988655,113.078795,131.6,30.9,49.0,0.856
943,266,22.987933,113.079813,179.8,31.4,77.0,0.859
944,798,22.986467,113.080555,142.3,31.6,76.0,0.826
945,394,22.985728,113.08169,185.3,70.4,20.0,0.478
946,3405,22.985543,113.083489,319.1,30.5,5.0,0.463
947,2173,22.983431,113.0856,223.6,49.5,10.0,0.556
948,5516,22.983578,113.087778,321.0,29.8,4.0,0.542
949,1703,22.981383,113.089815,182.4,40.4,25.0,0.717
950,4153,22.981495,113.091592,230.5,52.9,9.0,0.505
951,7142,22.981527,113.093844,417.6,116.0,1.0,0.0
952,12223,22.981392,113.09792,468.4,31.0,1.0,0.405
953,5983,22.979307,113.101896,414.3,34.0,1.0,0.405
954,9718,22.979645,113.105926,326.9,29.0,0.0,0.405
955,2498,22.977331,113.107896,213.7,35.2,29.0,0.647
956,2940,22.97738,113.109982,231.0,44.2,29.0,0.614
957,2231,22.977244,113.112233,194.3,33.2,43.0,0.655
958,681,22.977228,113.114131,199.3,37.5,74.0,0.607
959,380,22.97743,113.116066,203.8,42.6,98.0,0.582
960,232,22.977637,113.118044,204.9,28.9,114.0,0.853
961,200,22.977935,113.12002,201.6,33.8,107.0,0.806
962,245,22.97822,113.121964,196.2,27.0,82.0,0.835
963,472,22.978326,113.123877,196.4,25.0,45.0,0.744
964,1079,22.978616,113.12577,180.0,18.2,8.0,0.636
965,5562,22.978795,113.127518,161.2,22.5,8.0,0.723
966,161,22.980178,113.127991,149.7,30.7,47.0,0.724
967,1578,22.980755,113.129312,130.2,29.6,47.0,0.752
968,180,22.981604,113.130188,174.9,37.3,91.0,0.717
969,406,22.982475,113.131611,141.9,32.9,67.0,0.718
970,558,22.983505,113.132431,163.5,28.5,95.0,0.848
971,198,22.984285,113.133785,137.9,31.7,78.0,0.869
972,1443,22.985234,113.134652,162.1,44.8,81.0,0.806
973,168,22.985929,113.136044,181.9,37.6,110.0,0.803
974,484,22.986644,113.137642,104.8,28.1,71.0,0.86
975,736,22.987277,113.1384,175.3,29.6,74.0,0.809
976,209,22.987779,113.140024,208.9,29.0,106.0,0.822
977,172,22.988339,113.141972,203.5,28.5,105.0,0.744
978,308,22.988593,113.143941,205.2,35.7,87.0,0.764
979,610,22.988529,113.145945,205.3,29.4,4.0,0.501
980,896,22.989125,113.147843,205.8,40.7,26.0,0.445
981,1828,22.989273,113.149847,363.3,100.9,2.0,0.0
982,8491,22.991822,113.152067,182.2,28.0,2.0,0.405
983,8912,22.991998,113.153837,215.9,30.0,1.0,0.405
984,10284,22.99393,113.154053,219.4,29.0,1.0,0.405
985,10556,22.994284,113.156161,381.0,60.0,1.0,0.405
986,10537,22.997709,113.156037,327.3,79.7,3.0,0.347
987,10312,23.000107,113.15789,221.7,70.5,4.0,0.424
988,8953,23.00207,113.158269,329.8,40.0,3.0,0.449
989,496,23.004058,113.160661,242.9,30.3,10.0,0.507
990,358,23.006081,113.161557,207.1,27.7,2.0,0.625
991,3932,23.006008,113.163578,270.1,34.8,8.0,0.509
992,1807,23.008434,113.163456,318.6,23.0,3.0,0.405
993,2403,23.010585,113.165512,308.4,60.0,6.0,0.405
994,888,23.012636,113.167541,307.7,85.5,13.0,0.0
995,205,23.014382,113.169873,126.2,33.6,34.0,0.779
996,3015,23.015168,113.170763,147.4,33.8,32.0,0.694
997,237,23.015649,113.172105,195.7,34.1,106.0,0.818
998,307,23.016472,113.173795,120.2,31.1,56.0,0.827
999,2031,23.017215,113.174648,156.9,30.5,55.0,0.774
1000,310,23.017706,113.176086,199.6,31.8,97.0,0.84
1001,269,23.018271,113.177937,118.7,30.4,14.0,0.753
1002,4418,23.019153,113.17859,159.1,24.4,14.0,0.667
1003,1013,23.01929,113.180138,193.5,26.2,32.0,0.722
1004,772,23.019385,113.182026,196.4,17.8,31.0,0.588
1005,865,23.019311,113.183943,475.8,132.2,1.0,0.0
1006,12139,23.021472,113.187955,237.9,66.1,3.0,0.0
1007,10288,23.02198,113.190213,1771.8,492.2,2.0,0.0
1008,12126,23.027952,113.206265,557.1,33.0,3.0,0.405
1009,5138,23.032417,113.208733,162.2,20.6,6.0,0.57
1010,3261,23.033871,113.208868,134.1,36.5,2.0,0.318
1011,12086,23.035073,113.20897,165.1,21.8,2.0,0.47
1012,281,23.035938,113.210281,187.3,21.8,43.0,0.503
1013,1007,23.037587,113.210656,291.3,80.9,2.0,0.0
1014,173,23.039853,113.212084,206.7,26.4,48.0,0.764
1015,977,23.04163,113.212674,130.7,25.0,46.0,0.769
1016,244,23.042088,113.21385,170.0,21.5,42.0,0.724
1017,570,23.043563,113.214291,272.6,9.0,2.0,0.405
1018,0,23.044299,113.211749,,,,
